village_id,type,url,note
10018030022,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528953648451584&type=s&id=45&serno=f38753d0-1804-4433-be10-a773d566b599,1
10018030022,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528953648451584&type=s&id=45&serno=f38753d0-1804-4433-be10-a773d566b599,2
10018030021,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528859469549568&type=s&id=45&serno=e3b47b49-1311-404c-8b0c-25bdd821d71c,1
10018030021,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528859469549568&type=s&id=45&serno=e3b47b49-1311-404c-8b0c-25bdd821d71c,2
10018030023,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528756419694592&type=s&id=45&serno=5a2b4380-c42d-4b96-bf95-fc53ebef692e,1
10018030023,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528756419694592&type=s&id=45&serno=5a2b4380-c42d-4b96-bf95-fc53ebef692e,2
10018030020,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528644725379072&type=s&id=45&serno=197be7f0-b779-4fbf-aa95-bf1341a92876,1
10018030020,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528644725379072&type=s&id=45&serno=197be7f0-b779-4fbf-aa95-bf1341a92876,2
10018030019,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528560323399680&type=s&id=45&serno=6c6b83cc-07dc-49d9-b7a4-4389cd676f7e,1
10018030019,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528560323399680&type=s&id=45&serno=6c6b83cc-07dc-49d9-b7a4-4389cd676f7e,2
10018030018,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528226834288640&type=s&id=45&serno=7a20672e-94bc-47b0-958b-9acf5db7c5ce,1
10018030018,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528226834288640&type=s&id=45&serno=7a20672e-94bc-47b0-958b-9acf5db7c5ce,2
10018030017,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528128960204800&type=s&id=45&serno=6349ed89-7e99-4720-a6ed-ebd7918ba85e,1
10018030017,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528128960204800&type=s&id=45&serno=6349ed89-7e99-4720-a6ed-ebd7918ba85e,2
10018020001,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169525617910091776&type=s&id=45&serno=d39a9289-556c-4e34-ba58-0437eae2685d,1
10018020001,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169525617910091776&type=s&id=45&serno=d39a9289-556c-4e34-ba58-0437eae2685d,2
10018020003,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169525476792733696&type=s&id=45&serno=17045892-766a-41d4-b95e-4e88025d9b2f,1
10018020003,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169525476792733696&type=s&id=45&serno=17045892-766a-41d4-b95e-4e88025d9b2f,2
10018020004,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169525284651667456&type=s&id=45&serno=9be2f8f6-f5d3-4cf1-aa31-529e7624633b,1
10018020004,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169525284651667456&type=s&id=45&serno=9be2f8f6-f5d3-4cf1-aa31-529e7624633b,2
10018020006,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169525181757001728&type=s&id=45&serno=70061fb3-e664-49a9-9cfa-85f8b79b1192,1
10018020006,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169525181757001728&type=s&id=45&serno=70061fb3-e664-49a9-9cfa-85f8b79b1192,2
10018020002,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169524924092518400&type=s&id=45&serno=020fa747-cfc5-4a58-9c05-94f55eb1c49e,1
10018020002,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169524924092518400&type=s&id=45&serno=020fa747-cfc5-4a58-9c05-94f55eb1c49e,2
10018020005,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169524810997305344&type=s&id=45&serno=d3e954e0-135b-417b-9c8e-3323bbcafff2,1
10018020005,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169524810997305344&type=s&id=45&serno=d3e954e0-135b-417b-9c8e-3323bbcafff2,2
10018020007,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169524317940092928&type=s&id=45&serno=c39fbd84-cdde-4f4d-944d-79b4ec1cb1de,1
10018020007,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169524317940092928&type=s&id=45&serno=c39fbd84-cdde-4f4d-944d-79b4ec1cb1de,2
10018020031,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169524069691822080&type=s&id=45&serno=e8eb7dea-f5fa-4bb1-953b-f4587e734e4b,1
10018020031,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169524069691822080&type=s&id=45&serno=e8eb7dea-f5fa-4bb1-953b-f4587e734e4b,2
10018020044,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169523917413421056&type=s&id=45&serno=3c740982-6600-40cc-8edc-b9b86d27cc55,1
10018020044,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169523917413421056&type=s&id=45&serno=3c740982-6600-40cc-8edc-b9b86d27cc55,2
10018020032,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169523709954756608&type=s&id=45&serno=e301ce69-0d38-4f94-af26-4cb7d8dee2a1,1
10018020032,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169523709954756608&type=s&id=45&serno=e301ce69-0d38-4f94-af26-4cb7d8dee2a1,2
10018020033,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169523573115588608&type=s&id=45&serno=f7faf92a-6a14-4fbe-9eaf-85d72fe2b6dc,1
10018020033,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169523573115588608&type=s&id=45&serno=f7faf92a-6a14-4fbe-9eaf-85d72fe2b6dc,2
10018020030,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169523155471962112&type=s&id=45&serno=c917df61-85c6-4154-a321-6a1709c2c692,1
10018020030,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169523155471962112&type=s&id=45&serno=c917df61-85c6-4154-a321-6a1709c2c692,2
10018020034,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522984986087424&type=s&id=45&serno=d838d773-806f-4c31-94f1-ff2fc789860b,1
10018020034,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522984986087424&type=s&id=45&serno=d838d773-806f-4c31-94f1-ff2fc789860b,2
10018020035,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522761404518400&type=s&id=45&serno=44125135-c936-468d-8668-42a53b59e893,1
10018020035,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522761404518400&type=s&id=45&serno=44125135-c936-468d-8668-42a53b59e893,2
10018020010,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522653589934080&type=s&id=45&serno=73c8617c-1e04-4dd3-a33e-42a91b967223,1
10018020010,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522653589934080&type=s&id=45&serno=73c8617c-1e04-4dd3-a33e-42a91b967223,2
10018020011,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522506374057984&type=s&id=45&serno=8f5c5b34-24d2-49a4-ac4f-8bfb6e34ad82,1
10018020011,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522506374057984&type=s&id=45&serno=8f5c5b34-24d2-49a4-ac4f-8bfb6e34ad82,2
10018020009,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522353021915136&type=s&id=45&serno=19117e53-c222-464f-8af2-e0c1f818076b,1
10018020009,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522353021915136&type=s&id=45&serno=19117e53-c222-464f-8af2-e0c1f818076b,2
10018020013,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522206997221376&type=s&id=45&serno=6a581b66-bc70-42cb-a6d9-3e294875c01e,1
10018020013,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522206997221376&type=s&id=45&serno=6a581b66-bc70-42cb-a6d9-3e294875c01e,2
10018020012,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522023513198592&type=s&id=45&serno=f4c849aa-de17-4210-b841-b560c58316bc,1
10018020012,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169522023513198592&type=s&id=45&serno=f4c849aa-de17-4210-b841-b560c58316bc,2
10018020008,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169521844424806400&type=s&id=45&serno=9af05ebc-d255-444b-8be7-465546ceb3b5,1
10018020008,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169521844424806400&type=s&id=45&serno=9af05ebc-d255-444b-8be7-465546ceb3b5,2
10018020014,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169521471836393472&type=s&id=45&serno=5c66b033-6ae0-4738-a14a-c94541501bd5,1
10018020014,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169521471836393472&type=s&id=45&serno=5c66b033-6ae0-4738-a14a-c94541501bd5,2
10018020037,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169521259529113600&type=s&id=45&serno=d5e026f4-61e0-449d-8794-aeff5b199bf9,1
10018020037,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169521259529113600&type=s&id=45&serno=d5e026f4-61e0-449d-8794-aeff5b199bf9,2
10018020038,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169520767310761984&type=s&id=45&serno=37298b65-0452-4c37-9b63-64927aa96779,1
10018020038,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169520767310761984&type=s&id=45&serno=37298b65-0452-4c37-9b63-64927aa96779,2
10018020016,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169520422249566208&type=s&id=45&serno=dbfc7aed-b83c-41e0-9ae0-8341a33560c5,1
10018020016,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169520422249566208&type=s&id=45&serno=dbfc7aed-b83c-41e0-9ae0-8341a33560c5,2
10018020015,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169520178770219008&type=s&id=45&serno=9dd0fe94-3fa7-4749-a766-85da41d8cb76,1
10018020015,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169520178770219008&type=s&id=45&serno=9dd0fe94-3fa7-4749-a766-85da41d8cb76,2
10018020045,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169520005176365056&type=s&id=45&serno=4c0aa25b-ee34-4ace-86be-3cfb54dff1f7,1
10018020045,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169520005176365056&type=s&id=45&serno=4c0aa25b-ee34-4ace-86be-3cfb54dff1f7,2
10018020027,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169519876809691136&type=s&id=45&serno=7a6c1e9b-37e2-4487-ab28-74a8c249cd97,1
10018020027,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169519876809691136&type=s&id=45&serno=7a6c1e9b-37e2-4487-ab28-74a8c249cd97,2
10018020025,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169519528757956608&type=s&id=45&serno=5419b911-8de0-43e0-9128-03b273baa4a8,1
10018020025,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169519528757956608&type=s&id=45&serno=5419b911-8de0-43e0-9128-03b273baa4a8,2
10018020029,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169519325741060096&type=s&id=45&serno=4e42209c-a1b5-4075-ad3e-9a863a28a0c3,1
10018020029,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169519325741060096&type=s&id=45&serno=4e42209c-a1b5-4075-ad3e-9a863a28a0c3,2
10018020028,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169519003333300224&type=s&id=45&serno=f6a05b04-8b05-4559-ad17-1d74716d3e4d,1
10018020028,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169519003333300224&type=s&id=45&serno=f6a05b04-8b05-4559-ad17-1d74716d3e4d,2
10018020026,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169518760663453696&type=s&id=45&serno=134b05cb-e26b-45f8-8f25-912dba3542c1,1
10018020026,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169518760663453696&type=s&id=45&serno=134b05cb-e26b-45f8-8f25-912dba3542c1,2
10018020024,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169518506174058496&type=s&id=45&serno=5be7980f-b842-4877-9228-802a489b58b0,1
10018020024,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169518506174058496&type=s&id=45&serno=5be7980f-b842-4877-9228-802a489b58b0,2
10018020020,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169518245368041472&type=s&id=45&serno=5e6c4ce0-7fec-41d1-be15-ab4a085460d7,1
10018020020,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169518245368041472&type=s&id=45&serno=5e6c4ce0-7fec-41d1-be15-ab4a085460d7,2
10018020018,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169517862000267264&type=s&id=45&serno=a15d5ba6-ba8c-422b-8917-f7bfe698ed47,1
10018020018,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169517862000267264&type=s&id=45&serno=a15d5ba6-ba8c-422b-8917-f7bfe698ed47,2
10018020036,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169517649290334208&type=s&id=45&serno=7e402c32-f873-4b7c-984d-8e2886502dc0,1
10018020036,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169517649290334208&type=s&id=45&serno=7e402c32-f873-4b7c-984d-8e2886502dc0,2
10018020019,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169517374685057024&type=s&id=45&serno=d8a6598a-954f-4817-8a59-a1f809d7fb0a,1
10018020019,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169517374685057024&type=s&id=45&serno=d8a6598a-954f-4817-8a59-a1f809d7fb0a,2
10018020023,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169517223258099712&type=s&id=45&serno=2d5ca387-014a-47ca-8588-d8f96c5e0158,1
10018020023,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169517223258099712&type=s&id=45&serno=2d5ca387-014a-47ca-8588-d8f96c5e0158,2
10018020041,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169517016772513792&type=s&id=45&serno=bef0ffcf-d5f1-4a9b-a68a-155cd1eb12ab,1
10018020041,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169517016772513792&type=s&id=45&serno=bef0ffcf-d5f1-4a9b-a68a-155cd1eb12ab,2
10018020022,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169516863076438016&type=s&id=45&serno=45285dec-8945-4bf0-aec6-16bf6805ee60,1
10018020022,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169516863076438016&type=s&id=45&serno=45285dec-8945-4bf0-aec6-16bf6805ee60,2
10018020042,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169516711783698432&type=s&id=45&serno=e8c965d7-5582-44c2-963b-b8c0472b7f87,1
10018020042,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169516711783698432&type=s&id=45&serno=e8c965d7-5582-44c2-963b-b8c0472b7f87,2
10018020043,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169516358027710464&type=s&id=45&serno=14b25a94-a31c-4ec5-9d03-fc2a39ed1da7,1
10018020043,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169516358027710464&type=s&id=45&serno=14b25a94-a31c-4ec5-9d03-fc2a39ed1da7,2
10018020040,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169516191618699264&type=s&id=45&serno=f1b6b71a-78f7-4016-9644-cb26fd1e1b75,1
10018020040,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169516191618699264&type=s&id=45&serno=f1b6b71a-78f7-4016-9644-cb26fd1e1b75,2
10018020039,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169516047548551168&type=s&id=45&serno=59fc1989-0238-4eaa-8d50-c18d8ccc46f8,1
10018020039,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169516047548551168&type=s&id=45&serno=59fc1989-0238-4eaa-8d50-c18d8ccc46f8,2
10018020017,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169515835966885888&type=s&id=45&serno=cf638a89-ffe9-4744-ab41-3994dc7469fa,1
10018020017,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169515835966885888&type=s&id=45&serno=cf638a89-ffe9-4744-ab41-3994dc7469fa,2
10018020021,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169515637286899712&type=s&id=45&serno=7d45cd37-669e-4ca7-9eaf-2d59347769de,1
10018020021,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169515637286899712&type=s&id=45&serno=7d45cd37-669e-4ca7-9eaf-2d59347769de,2
10017020001,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,1
10017020002,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,2
10017020003,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,3
10017020004,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,4
10017020005,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,5
10017020006,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,6
10017020007,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,7
10017020008,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,8
10017020009,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,9
10017020010,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,10
10017020011,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,11
10017020012,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,12
10017020013,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,13
10017020014,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,14
10017020015,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,15
10017020016,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,16
10017020017,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,17
10017020018,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,18
10017020019,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,19
10017020020,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579695282.pdf,20
10017050001,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,1
10017050002,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,2
10017050003,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,3
10017050004,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,4
10017050005,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,5
10017050006,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,6
10017050007,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,7
10017050008,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,8
10017050009,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,9
10017050010,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,10
10017050011,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,11
10017050012,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,12
10017050013,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,13
10017050014,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,14
10017050015,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,15
10017050016,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,16
10017050017,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,17
10017050018,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,18
10017050019,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,19
10017050020,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,20
10017050021,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,21
10017050022,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,22
10017050023,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,23
10017050024,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579696736.pdf,24
10017010001,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,1
10017010002,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,2
10017010003,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,3
10017010004,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,4
10017010005,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,5
10017010006,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,6
10017010007,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,7
10017010008,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,8
10017010009,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,9
10017010010,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,10
10017010011,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,11
10017010012,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,12
10017010013,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,13
10017010014,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,14
10017010015,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,15
10017010016,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,16
10017010017,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,17
10017010018,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,18
10017010019,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,19
10017010020,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,20
10017010021,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,21
10017010022,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,22
10017010023,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,23
10017010024,tw.all,https://www.klfd.klcg.gov.tw/wSite/public/Attachment/023/f1668579704929.pdf,24
